"id","manz_ccnct","cod_barr","barrio","zona","y_pred21","y_pred21_red","y_pred20","y_pred20_red","y_pred19","y_pred19_red","y_pred18","y_pred18_red","n2017","n2016","n2015","n2014","n2013","n2012","n2011","n2010"
951,"7600110000000019400112","1910","San Fernando Viejo","Oeste",0.655801685254655,1,0.517615836680333,1,0.538149395586218,1,0.589766839695683,1,0,0,0,0,2,0,0,0
952,"7600110000000019400105","1910","San Fernando Viejo","Oeste",0.517615836680333,1,0.650959682923207,1,0.589766839695683,1,0.18363607414859,0,0,0,0,2,0,0,0,0
953,"7600110000000019400107","1910","San Fernando Viejo","Oeste",1.49574302149661,1,0.922268755899252,1,1.3400221874947,1,1.33165640169389,1,0,1,3,2,0,1,0,1
954,"7600110000000019400106","1910","San Fernando Viejo","Oeste",0.236183987931048,0,0.498802770832571,0,0.454737494831242,0,0.507383508846502,1,0,0,1,0,0,0,1,1
955,"7600110000000019400117","1910","San Fernando Viejo","Oeste",0.783063751766117,1,0.483774502280498,0,1.57460733097873,2,0.299723782924999,0,0,0,1,0,0,0,2,0
956,"7600110000000019400118","1910","San Fernando Viejo","Oeste",0.777383846669885,1,0.424854042353461,0,0.657007250269489,1,0.359756253439036,0,1,0,1,0,1,0,0,0
957,"7600110000000019400212","1910","San Fernando Viejo","Oeste",0.259000414766201,0,0.47289211586442,0,0.280248493545008,0,0.389477806735567,0,1,0,0,0,0,1,1,1
958,"7600110000000019400210","1910","San Fernando Viejo","Oeste",0.0964820595809935,0,0.259000414766201,0,0.42699662113763,0,0.307666918603989,0,0,1,0,0,0,0,0,0
959,"7600110000000019400211","1910","San Fernando Viejo","Oeste",0.198593631808718,0,0.142250705086754,0,0.26545085919852,0,0.490979497566805,0,0,1,0,1,0,0,0,0
960,"7600110000000019400215","1910","San Fernando Viejo","Oeste",0.650959682923207,1,0.554663344834957,1,0.18363607414859,0,0.276411113245937,0,0,0,2,0,0,0,0,0
961,"7600110000000019400214","1910","San Fernando Viejo","Oeste",0.815188588262308,1,0.735940351571408,1,0.936881740574163,1,0.973004007527278,1,2,0,0,3,0,1,0,0
962,"7600110000000019400213","1910","San Fernando Viejo","Oeste",0.333172511143317,0,0.496261795030606,0,0.447234694815595,0,0.708660049446891,1,1,2,0,0,0,0,0,1
963,"7600110000000019400202","1910","San Fernando Viejo","Oeste",0.144564256289461,0,0.22802207753659,0,0.0995683126958051,0,0.245299556511904,0,0,0,0,1,0,0,0,0
964,"7600110000000019400201","1910","San Fernando Viejo","Oeste",0.680110816454844,1,0.805622847133878,1,0.988417356721592,1,1.12579341179528,1,2,0,2,1,0,0,0,0
965,"7600110000000019400413","1910","San Fernando Viejo","Oeste",0.22802207753659,0,0.0964820595809935,0,0.245299556511904,0,0.42699662113763,0,0,0,1,0,0,0,0,0
966,"7600110000000019400412","1910","San Fernando Viejo","Oeste",0.236183987931048,0,0.498802770832571,0,0.350215930634388,0,0.565980206255631,1,0,0,1,0,0,0,0,1
967,"7600110000000003050104","0302","El Penon","Oeste",0.259000414766201,0,0.352783585328301,0,0.307666918603989,0,0.165704422149666,0,1,0,0,0,0,0,0,0
968,"7600110000000003050105","0302","El Penon","Oeste",0.259000414766201,0,0.352783585328301,0,0.329870606960836,0,0.142795253800549,0,1,0,0,0,0,0,1,0
969,"7600110000000003050110","0302","El Penon","Oeste",0.17144355438528,0,0.144564256289461,0,0.244162654910363,0,0.0995683126958051,0,0,0,0,0,1,0,0,0
970,"7600110000000003050111","0302","El Penon","Oeste",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
971,"7600110000000003050112","0302","El Penon","Oeste",0.144564256289461,0,0.22802207753659,0,0.0995683126958051,0,0.245299556511904,0,0,0,0,1,0,0,0,0
972,"7600110000000003050116","0302","El Penon","Oeste",0.0964820595809935,0,0.259000414766201,0,0.42699662113763,0,0.307666918603989,0,0,1,0,0,0,0,0,0
973,"7600110000000003050118","0302","El Penon","Oeste",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.149224576572222,0,0,0,0,0,0,0,0,1
974,"7600110000000003050117","0302","El Penon","Oeste",0.263336661296522,0,0.249940277454371,0,0.473498397983966,0,0.596266598481482,1,1,1,1,1,0,0,0,1
975,"7600110000000003050115","0302","El Penon","Oeste",0.17144355438528,0,0.144564256289461,0,0.244162654910363,0,0.0995683126958051,0,0,0,0,0,1,0,0,0
976,"7600110000000003050113","0302","El Penon","Oeste",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
977,"7600110000000003050109","0302","El Penon","Oeste",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
978,"7600110000000003050106","0302","El Penon","Oeste",0.0964820595809935,0,0.259000414766201,0,0.42699662113763,0,0.307666918603989,0,0,1,0,0,0,0,0,0
979,"7600110000000003050103","0302","El Penon","Oeste",0.17144355438528,0,0.183180027753278,0,0.315718028068258,0,0.203667419140263,0,0,0,0,0,1,1,0,0
980,"7600110000000003050102","0302","El Penon","Oeste",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
981,"7600110000000003050107","0302","El Penon","Oeste",0.498802770832571,0,0.355127062315065,0,0.565980206255631,1,0.313990062660509,0,0,1,0,0,0,0,1,0
982,"7600110000000003050114","0302","El Penon","Oeste",0.706006446073124,1,0.913120569006774,1,0.522682999353438,1,0.849741724752746,1,1,0,2,1,0,2,1,1
983,"7600110000000019400113","1910","San Fernando Viejo","Oeste",0.259000414766201,0,0.352783585328301,0,0.307666918603989,0,0.165704422149666,0,1,0,0,0,0,0,0,0
984,"7600110000000019390102","1911","Miraflores","Oeste",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
985,"7600110000000019390101","1911","Miraflores","Oeste",1.02685711027879,1,1.48764324847574,1,1.18873911182592,1,0.978441187046957,1,2,1,2,3,1,0,1,0
986,"7600110000000019310207","1908","Santa Isabel","El Lido",0.459670103714211,0,0.349351102135538,0,0.504309589437219,1,0.193530432572563,0,1,0,0,0,0,0,2,1
987,"7600110000000019330110","1905","Eucaristico","El Lido",0.183180027753278,0,0.32770650951443,0,0.264334228405289,0,0.312950931189239,0,0,0,0,1,1,0,1,0
988,"7600110000000019320114","1906","San Fernando Nuevo","El Lido",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
989,"7600110000000019290216","1903","El Lido","El Lido",0.496261795030606,0,0.312933926627931,0,0.708660049446891,1,0.505611039831362,1,2,0,0,0,0,0,1,0
990,"7600110000000019290213","1903","El Lido","El Lido",0.794642788679368,1,0.732671095361549,1,1.00142351596818,1,0.719039452573042,1,1,1,0,2,0,1,0,1
991,"7600110000000019290211","1903","El Lido","El Lido",0.0964820595809935,0,0.259000414766201,0,0.42699662113763,0,0.307666918603989,0,0,1,0,0,0,0,0,0
992,"7600110000000019290208","1903","El Lido","El Lido",0.122287126439157,0,0.17144355438528,0,0.115055754816565,0,0.244162654910363,0,0,0,0,0,0,1,0,0
993,"7600110000000019290206","1903","El Lido","El Lido",0.395839517126077,0,0.943752070589048,1,0.215039340696132,0,0.598421221834425,1,0,1,0,0,1,1,0,1
994,"7600110000000019290205","1903","El Lido","El Lido",0.644818836269595,1,0.337850942865909,0,0.610767647759925,1,0.663131190126189,1,2,2,0,0,0,0,0,0
995,"7600110000000019290209","1903","El Lido","El Lido",0.379593894921066,0,0.207908032498958,0,0.516185853720104,1,0.2794760078339,0,1,0,0,1,0,0,1,0
996,"7600110000000019290210","1903","El Lido","El Lido",0.539608428786714,1,0.977285077593545,1,1.29427803109865,1,0.52523496681177,1,0,0,1,1,0,1,3,1
997,"7600110000000019290214","1903","El Lido","El Lido",0.263336661296522,0,0.249940277454371,0,0.473498397983966,0,0.596266598481482,1,1,1,1,1,0,0,0,1
998,"7600110000000019290215","1903","El Lido","El Lido",0.122287126439157,0,0.17144355438528,0,0.115055754816565,0,0.244162654910363,0,0,0,0,0,0,1,0,0
999,"7600110000000019290212","1903","El Lido","El Lido",0.183180027753278,0,0.33839845849828,0,0.376468515880798,0,0.230617859715176,0,0,0,0,1,1,1,0,0
1000,"7600110000000019290202","1903","El Lido","El Lido",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.149224576572222,0,0,0,0,0,0,0,0,1
1001,"7600110000000019290117","1903","El Lido","El Lido",0.236183987931048,0,0.498802770832571,0,0.454737494831242,0,0.507383508846502,1,0,0,1,0,0,0,1,1
1002,"7600110000000019290116","1903","El Lido","El Lido",0.17144355438528,0,0.183180027753278,0,0.406705843304929,0,0.376468515880798,0,0,0,0,0,1,1,1,0
1003,"7600110000000019290115","1903","El Lido","El Lido",0.517615836680333,1,0.650959682923207,1,0.589766839695683,1,0.18363607414859,0,0,0,0,2,0,0,0,0
1004,"7600110000000019290114","1903","El Lido","El Lido",0.554663344834957,1,0.172260798949623,0,0.276411113245937,0,0.476284815219134,0,0,2,0,0,0,0,0,0
1005,"7600110000000019290113","1903","El Lido","El Lido",1.26899630954676,1,0.911522877189895,1,1.18684734003008,1,0.644925406363581,1,2,3,0,1,1,0,0,0
1006,"7600110000000019290112","1903","El Lido","El Lido",0.63057481627423,1,0.456896036676252,0,1.09080145393178,1,0.770887431600117,1,2,0,0,0,1,0,0,0
1007,"7600110000000019330106","1905","Eucaristico","El Lido",0.220349332215478,0,0.493776313969716,0,0.242392503660957,0,0.50864504777114,1,0,0,1,1,1,0,0,0
1008,"7600110000000019310108","1908","Santa Isabel","El Lido",0.583404197455287,1,0.56654839547536,1,0.161305877420053,0,0.196247292602288,0,0,0,0,1,2,0,0,1
1009,"7600110000000019310101","1908","Santa Isabel","El Lido",0.348193251708037,0,0.24059994866689,0,0.708639170383966,1,0.268628139398252,0,0,0,0,0,0,0,2,0
1010,"7600110000000019310105","1908","Santa Isabel","El Lido",0.982587769775218,1,1.22847748117871,1,1.56307954429789,2,0.786845765596129,1,3,0,0,1,1,1,3,0
1011,"7600110000000019440116","1909","Bellavista","Oeste",1.52342125642917,2,1.42813085789888,1,0.898444537968618,1,0.93923280585719,1,2,1,4,1,0,0,2,0
1012,"7600110000000019440120","1909","Bellavista","Oeste",0.144564256289461,0,0.225626762787068,0,0.16141698982329,0,0.170945370472536,0,0,0,0,1,0,1,0,0
1013,"7600110000000019440134","1909","Bellavista","Oeste",4.96183394383394,5,6.64594017094017,7,4.03173015873015,4,5.30729487179487,5,5,6,9,4,4,5,4,7
1014,"7600110000000019440131","1909","Bellavista","Oeste",0.122287126439157,0,0.17144355438528,0,0.115055754816565,0,0.244162654910363,0,0,0,0,0,0,1,0,0
1015,"7600110000000019440132","1909","Bellavista","Oeste",0.122287126439157,0,0.17144355438528,0,0.115055754816565,0,0.244162654910363,0,0,0,0,0,0,1,0,0
1016,"7600110000000019430101","1982","Santa Barbara","Oeste",2.53151797699535,3,2.01361552741006,2,1.98569977259316,2,1.01282854078373,1,1,3,2,1,1,0,3,2
1017,"7600110000000019420116","1983","Tejares - Cristales","Oeste",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
1018,"7600110000000019320210","1906","San Fernando Nuevo","El Lido",0.144564256289461,0,0.22802207753659,0,0.0995683126958051,0,0.245299556511904,0,0,0,0,1,0,0,0,0
1019,"7600110000000019320206","1906","San Fernando Nuevo","El Lido",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
1020,"7600110000000019320205","1906","San Fernando Nuevo","El Lido",0.530251937671221,1,0.559834270731666,1,0.348552842126857,0,0.693624995486639,1,1,2,1,0,1,0,0,0
1021,"7600110000000019320203","1906","San Fernando Nuevo","El Lido",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
1022,"7600110000000019320215","1906","San Fernando Nuevo","El Lido",0.17144355438528,0,0.144564256289461,0,0.244162654910363,0,0.0995683126958051,0,0,0,0,0,1,0,0,0
1023,"7600110000000019300113","1907","Urbanizacion Nueva Granada","El Lido",4.04459195078425,4,4.25823931623931,4,4.09184615384615,4,2.96990854700854,3,6,3,5,5,1,2,1,2
1024,"7600110000000020130219","1981","Sector Altos de Santa Isabel","El Lido",7.64384615384615,8,7.41203296703296,7,9.61846153846153,10,7.23384615384615,7,12,11,9,10,6,4,11,5
1025,"7600110000000002110321","0211","Prados del Norte","La Flora",0.477784557618283,0,0.89196268951355,1,1.36255596933069,1,0.577415793700661,1,0,0,1,0,1,2,2,1
1026,"7600110000000002130209","0212","La Flora","La Flora",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
1027,"7600110000000002200122","0295","Urbanizacion La Flora","La Flora",0.259000414766201,0,0.352783585328301,0,0.329870606960836,0,0.270463852871432,0,1,0,0,0,0,0,1,1
1028,"7600110000000002200101","0295","Urbanizacion La Flora","La Flora",0.54859259745737,1,0.667625048179775,1,0.533854672227304,1,0.696677530140632,1,1,0,0,1,0,2,0,0
1029,"7600110000000002170219","0215","El Bosque","La Flora",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
1030,"7600110000000019440141","1983","Tejares - Cristales","Oeste",3.66731339031339,4,3.96321245421245,4,4.17467948717948,4,2.42426733500417,2,9,2,5,2,0,2,4,2
1031,"7600110000000020140107","1983","Tejares - Cristales","Oeste",0.0964820595809935,0,0.259000414766201,0,0.42699662113763,0,0.307666918603989,0,0,1,0,0,0,0,0,0
1032,"7600110000000019290207","1903","El Lido","El Lido",0.224992208755746,0,0.586871962408944,1,0.487304268830563,0,0.491786134384889,0,1,1,1,0,1,0,1,0
